동,utm_x,utm_y,가격,소재지,매물특징,계약/전용면적,해당층/총층,입주가능일,방향,현재업종,추천업종,용도지역,주구조,사용승인일,매물번호,제목,대지/연면적,건축/전용면적,지상층/지하층,용적률/건폐율,월관리비,현재용도,추천용도,총점포수,사용전력,총사무실수,권리금,준공인가일,사용검사일,경도,위도
예시동,308652.29627048067,3890529.6118396134,월세500/50,광주시 남구 월산동,"l 월산동 1층 뷰티숍 추천 l 네일,미용 등 l 바닥시설 완비",28.35㎡/28.35㎡(전용률100%),1/5층,즉시입주,북동향(주된 출입구 기준),-,"뷰티,네일,사무실",-,-,2021.08.05,2519204620,일반상가1층,,,,,,,,,,,없음,,,126.8996666,35.1394747
예시동,308652.29627048067,3890529.6118396134,월세500/50,광주시 남구 월산동,"l 월산동 1층 소형 사무실 추천 l 바닥,천정 깔끔 l 즉시입주가능",28.35㎡/28.35㎡(전용률100%),1/5층,즉시입주,북동향(주된 출입구 기준),,,,,2021.08.05,2519204968,중소형사무실1층,,,,,-,,,,,-,,,,126.8996666,35.1394747
예시동,308652.29627048067,3890529.6118396134,월세500/50,광주시 남구 월산동,내부인테리어깔끔.내부화장실.뷰티업및사무실추천.주차편리,26.4㎡/26.4㎡(전용률100%),1/5층,즉시입주,북서향(주된 출입구 기준),-,-,-,-,2021.08.05,2514353517,일반상가1층,,,,,,,,,,,,,,126.8996666,35.1394747
예시동,308576.4660886625,3890591.4648941588,"월세3,000/130",광주시 남구 월산동,"대로변 상가, 광고 효과 매우 좋음, 전시장 미용실 등 추천",203.56㎡/203.56㎡(전용률100%),1/6층,즉시입주,남서향(주된 출입구 기준),-,-,-,-,1994.02.07,2517659418,일반상가1층,,,,,17만원,,,,,,,,,126.8988204,35.1400176
예시동,308576.4660886625,3890591.4648941588,"월세3,000/130",광주시 남구 월산동,l 사진有 l 대로변 l 전시장 주방가구 인테리어점 l 노출좋음 l,221.56㎡/221.56㎡(전용률100%),1/6층,즉시입주,남서향(주된 출입구 기준),-,-,-,-,1994.02.07,2515213067,일반상가1층,,,,,15만원,,,,,,,,,126.8988204,35.1400176
예시동,308485.02645229886,3890348.08220325,월세500/40,광주시 남구 월산동,"현 호프집 성업중, 무등시장 먹자골목 안, 유동인구많음, 상권좋음",21㎡/21㎡(전용률100%),1/2층,즉시입주 협의가능,-,-,-,-,-,1998.12.14,2517727319,일반상가1층,,,,,,,,,,,,,,126.8978737,35.137807
예시동,308485.02645229886,3890348.08220325,월세500/40,광주시 남구 월산동,"무등시장 먹자골목, 내부화장실, 내부깨끗,에어컨,위치좋음,즉시입주",26.7㎡/26.7㎡(전용률100%),1/2층,즉시입주,남동향(주된 출입구 기준),음식점,-,-,-,1998.12.14,2515627315,일반상가 치킨1층,,,,,0원,,,,,,500만원,,,126.8978737,35.137807
예시동,308389.3369977534,3890400.699585068,"월세5,000/130",광주시 남구 월산동,"무등시장 도로변,유동인구많음,모든업종가,내부깨끗,즉시입주",237.42㎡/237.42㎡(전용률100%),2/3층,즉시입주 협의가능,북동향(주된 출입구 기준),노래방,-,-,-,1999.10.01,2516758769,일반상가 도깨비2층,,,,,0원,,,,,,"6,300만원",,,126.8968118,35.138263
예시동,308389.3369977534,3890400.699585068,"월세5,000/130",광주시 남구 월산동,-,237.42㎡/237.42㎡(전용률100%),2/3층,즉시입주,남서향(주된 출입구 기준),-,-,-,-,1999.10.01,2516466451,일반상가2층,,,,,,,,,,,,,,126.8968118,35.138263
예시동,308389.3369977534,3890400.699585068,"월세5,000/130",광주시 남구 월산동,노래방 방7개. 생활 가능한 방2개 별도있음,237.42㎡/220㎡(전용률93%),2/3층,즉시입주 협의가능,북향(주된 출입구 기준),노래방,노래방,-,-,1999.10.01,2516334488,일반상가2층,,,,,0원,,,,,,"6,300만원",,,126.8968118,35.138263
예시동,308389.3369977534,3890400.699585068,"월세5,000/130",광주시 남구 월산동,"현 노래방 성업중, 무등시장 대로변에 위치, 유동인구많음, 광고효과좋음",237.42㎡/237.42㎡(전용률100%),2/3층,즉시입주,-,-,-,-,-,1999.10.01,2516053979,일반상가2층,,,,,,,,,,,"6,300만원",,,126.8968118,35.138263
예시동,308608.1482704807,3890321.631694159,월세500/56,광주시 남구 월산동,"주택원룸밀집,시스템에어컨1대,냉장고,내부상태 깨끗,위치좋음, 즉시입주",29㎡/29㎡(전용률100%),1/4층,즉시입주,남동향(주된 출입구 기준),피부샵,-,-,-,2019.11.27,2518469938,일반상가1층,,,,,0원,,,,,,없음,,,126.8992304,35.1375921
예시동,308610.2188159352,3890429.4995487044,"월세1,000/150",광주시 남구 월산동,"모든업종가능, 전면넓음, 코너빌딩, 유동인구多, 단독층사용, 추천매물",256.5㎡/256.5㎡(전용률100%),2/4층,즉시입주,동향(주된 출입구 기준),-,-,-,-,1998.04.03,2518066684,일반상가2층,,,,,5만원,,,,,,,,,126.8992282,35.1385645
예시동,308610.2188159352,3890429.4995487044,"월세1,500/55",광주시 남구 월산동,-,198.35㎡/191.74㎡(전용률97%),3/5층,즉시입주,동향(주된 출입구 기준),,,,,1988.01.08,2517353116,일반사무실3층,,,,,-,,,,,-,,,,126.8992282,35.1385645
예시동,302937.68185794493,3890878.6156762876,"월세5,000/500",광주시 서구 마륵동,"I 사진有 I 무권리 신축건물 1,2층 통임대 레스토랑 베이커리 추천",339.4㎡/339.4㎡(전용률100%),1/2층,즉시입주,남서향(주된 출입구 기준),공실,베이커리 카페 레스토랑,-,-,2025.03.07,2518649529,일반상가1층,,,,,,,,,,,없음,,,126.8368959,35.1415163
예시동,303235.53785794496,3890891.193058106,"월세1억 5,000/1,000",광주시 서구 마륵동,"KIMs l사진有,무권리, 대형주차장, 내부룸보유,대형식당,테라스있음.",369.91㎡/369.91㎡(전용률100%),1/3층,즉시입주,남동향(주된 출입구 기준),-,-,-,-,2003.07.22,2515136275,일반상가1층,,,,,0.01만원,,,,,,,,,126.8401603,35.1416879
예시동,303235.53785794496,3890891.193058106,"월세1,500/870",광주시 서구 마륵동,"상무상권, 넓은자주식주차장, 대형평수, 음식점, 고기집, 한정식 등 추천",430㎡/369.91㎡(전용률86%),1/3층,즉시입주,남동향(주된 출입구 기준),-,-,-,-,2003.07.22,2515614013,일반상가1층,,,,,100만원,,,,,,,,,126.8401603,35.1416879
예시동,303235.53785794496,3890891.193058106,"월세1억 5,000/870",광주시 서구 마륵동,"식당추천, 권리금없음, 대로변, 주차편리, 모든업종가능, 접근성편리",459.5㎡/459.5㎡(전용률100%),1/3층,즉시입주,남향(주된 출입구 기준),-,-,-,-,2003.07.22,2514140425,일반상가1층,,,,,100만원,,,,,,없음,,,126.8401603,35.1416879
예시동,303188.47785794496,3890914.870549015,월세1억/670,광주시 서구 마륵동,KangHo.무권리 대형평수 1층단독사용 주차편리최상 대로변노출도좋음,347㎡/347㎡(전용률100%),1/2층,즉시입주,동향(주된 출입구 기준),공실(빈점포),-,-,-,2003.09.26,2518491968,일반상가1층,,,,,50만원,,,,,,,,,126.8396384,35.141892
예시동,303188.47785794496,3890914.870549015,"월세5,000/450",광주시 서구 마륵동,I사진有I 무권리 2층 대형 사무실 교통편리 주차자리 여유 많음,330㎡/330㎡(전용률100%),2/2층,즉시입주,남향(주된 출입구 기준),,,,,2003.09.26,2519079341,대형사무실2층,,,,,50만원,,,,,-,,,,126.8396384,35.141892
예시동,303188.47785794496,3890914.870549015,월세1억/730,광주시 서구 마륵동,주차여건 최상. 지상주차 30대 이상가능. 대로변. 위치좋음. 모든업종가,330㎡/330㎡(전용률100%),1/2층,즉시입주 협의가능,남동향(주된 출입구 기준),-,-,-,-,2003.09.26,2518026331,일반상가1층,,,,,50만원,,,,,,없음,,,126.8396384,35.141892
예시동,303188.47785794496,3890914.870549015,월세1억/700,광주시 서구 마륵동,"실사진, 모든업종가능, 주차여유, 식당, 판매점, 체육시설등 적극추천",347㎡/330.58㎡(전용률95%),1/2층,즉시입주,남향(주된 출입구 기준),-,-,-,-,2003.09.26,2514140192,일반상가1층,,,,,50만원,,,,,,,,,126.8396384,35.141892
예시동,303188.47785794496,3890914.870549015,월세1억/680,광주시 서구 마륵동,"넓은자주식주차장, 일반음식점가능, 접근성 좋은 위치",347㎡/347㎡(전용률100%),1/2층,즉시입주,남향(주된 출입구 기준),-,-,-,-,2003.09.26,2513837476,일반상가1층,,,,,50만원,,,,,,,,,126.8396384,35.141892
예시동,303188.47785794496,3890914.870549015,월세1억/680,광주시 서구 마륵동,"넓은자주식주차장, 일반음식점가능, 접근성 좋은 위치",347㎡/347㎡(전용률100%),1/2층,즉시입주,남향(주된 출입구 기준),-,-,-,-,2003.09.26,2513837476,일반상가1층,,,,,50만원,,,,,,,,,126.8396384,35.141892
예시동,303296.34003976313,3891085.633821742,"월세2억/1,500",광주시 서구 마륵동,"마륵동 유명 레스토랑 추천, 주차편리, 건물내외 시설완벽",739.02㎡/739.02㎡(전용률100%),1/2층,즉시입주,동향(주된 출입구 기준),-,-,-,-,2009.05.10,2515689137,일반상가1층,,,,,,,,,,,,,,126.840781,35.1434519
예시동,303557.0964033995,3891036.061276288,"월세4,000/200",광주시 서구 마륵동,l 주차 매우 편리한 마륵동 사무실 l 김대중컨벤션역 앞 l,132.23㎡/112.39㎡(전용률85%),3/3층,즉시입주 협의가능,동향(주된 출입구 기준),,,,,2018.06.05,2518233616,중소형사무실3층,,,,,32만원,,,,,-,,,,126.8436533,35.1430561
예시동,303292.9033124904,3890902.539458106,"월세1억 5,000/870",광주시 서구 마륵동,KangHo.무권리 상무대로 접근성최상 노출도좋음 주차시설편리 다용도상가,369.9㎡/369.9㎡(전용률100%),1/3층,즉시입주,남향(주된 출입구 기준),-,-,-,-,2003.07.22,2514063568,일반상가1층,,,,,100만원,,,,,,없음,,,126.8407869,35.1418014
예시동,303308.3098736898,3891077.715344659,"월세2억/1,500",광주시 서구 마륵동,"마륵동 유명 레스토랑 추천, 주차편리, 건물내외 시설완벽",739.02㎡/739.02㎡(전용률100%),1/2층,즉시입주,동향(주된 출입구 기준),-,-,-,-,2009.05.10,2515689137,일반상가1층,,,,,,,,,,,,,,126.8409142,35.1433828
예시동,303569.0662373262,3891028.1427992047,"월세4,000/200",광주시 서구 마륵동,l 주차 매우 편리한 마륵동 사무실 l 김대중컨벤션역 앞 l,132.23㎡/112.39㎡(전용률85%),3/3층,즉시입주 협의가능,동향(주된 출입구 기준),,,,,2018.06.05,2518233616,중소형사무실3층,,,,,32만원,,,,,-,,,,126.8437865,35.1429871
예시동,303625.8171464171,3891064.81225375,월세1억/690,광주시 서구 마륵동,"지하철역 바로 앞 대로변 광고효과 좋음,각종 판매시설 까페등 추천",231㎡/231㎡(전용률100%),1/3층,즉시입주,남향(주된 출입구 기준),-,-,-,-,2006.04.06,2518287479,일반상가1층,,,,,50만원,,,,,,,,,126.8444004,35.1433286
예시동,303625.8171464171,3891064.81225375,"월세5,000/300",광주시 서구 마륵동,한층단독사용 광송간대로변접 초특급역세권 전망맛집 주차편리 엘베있음,210.8㎡/210㎡(전용률100%),2/3층,즉시입주,남향(주된 출입구 기준),-,-,-,-,2006.04.06,2515514053,일반상가2층,,,,,50만원,,,,,,없음,,,126.8444004,35.1433286
예시동,303625.8171464171,3891064.81225375,월세2억/800,광주시 서구 마륵동,"대로변 사거리, 시선 집중 핫스팟,1층과 2층 임대, 쇼룸매장 최적화",437.85㎡/437.85㎡(전용률100%),1/3층,즉시입주,남동향(주된 출입구 기준),-,-,-,-,2006.04.06,2513208682,일반상가1층,,,,,100만원,,,,,,,,,126.8444004,35.1433286
예시동,303247.5029645989,3890883.274581023,"월세1억 5,000/1,000",광주시 서구 마륵동,"KIMs l사진有,무권리, 대형주차장, 내부룸보유,대형식당,테라스있음.",369.91㎡/369.91㎡(전용률100%),1/3층,즉시입주,남동향(주된 출입구 기준),-,-,-,-,2003.07.22,2515136275,일반상가1층,,,,,0.01만원,,,,,,,,,126.8402935,35.1416189
예시동,303247.5029645989,3890883.274581023,"월세1,500/870",광주시 서구 마륵동,"상무상권, 넓은자주식주차장, 대형평수, 음식점, 고기집, 한정식 등 추천",430㎡/369.91㎡(전용률86%),1/3층,즉시입주,남동향(주된 출입구 기준),-,-,-,-,2003.07.22,2515614013,일반상가1층,,,,,100만원,,,,,,,,,126.8402935,35.1416189
예시동,303247.5029645989,3890883.274581023,"월세1억 5,000/870",광주시 서구 마륵동,"식당추천, 권리금없음, 대로변, 주차편리, 모든업종가능, 접근성편리",459.5㎡/459.5㎡(전용률100%),1/3층,즉시입주,남향(주된 출입구 기준),-,-,-,-,2003.07.22,2514140425,일반상가1층,,,,,100만원,,,,,,없음,,,126.8402935,35.1416189
예시동,303304.8731464171,3890894.6209810227,"월세1억 5,000/870",광주시 서구 마륵동,KangHo.무권리 상무대로 접근성최상 노출도좋음 주차시설편리 다용도상가,369.9㎡/369.9㎡(전용률100%),1/3층,즉시입주,남향(주된 출입구 기준),-,-,-,-,2003.07.22,2514063568,일반상가1층,,,,,100만원,,,,,,없음,,,126.8409201,35.1417323
예시동,303741.92841914436,3891064.81225375,"월세4억/1,500",광주시 서구 마륵동,"1층부터3층까지 건물 전체 임대,피부과 성형외과등 의원추천,주차50대",580.86㎡/580.86㎡(전용률100%),1/3층,즉시입주,북향(주된 출입구 기준),-,"성형외과,피부과,치과등 의원추천,브런치까페 각종 전시관 추천,대로변 광고효과 좋음",-,-,2006.12.18,2518292996,일반상가1층,,,,,200만원,,,,,,,,,126.8456741,35.1433513
예시동,303741.92841914436,3891064.81225375,"월세1억 4,000/700",광주시 서구 마륵동,"l 노출성 최상 l 보험,콜센터,지사사무실 l 2개층 사용 l 컨벤션역",387.24㎡/332.92㎡(전용률86%),2/3층,즉시입주 협의가능,북향(주된 출입구 기준),,,,,2004.12.18,2517785721,대형사무실2층,,,,,100만원,,,,,-,,,,126.8456741,35.1433513
예시동,303741.92841914436,3891064.81225375,월세1억/800,광주시 서구 마륵동,"l 대로변 노출성 최상 l 전시매장,의원,카페,식당 l넓은 주차장 보유",193.62㎡/166.46㎡(전용률86%),1/3층,즉시입주 협의가능,북향(주된 출입구 기준),-,"전시관,대리점,판매점,식당,카페",-,-,2006.12.18,2517784886,일반상가1층,,,,,50만원,,,,,,,,,126.8456741,35.1433513
예시동,303741.92841914436,3891064.81225375,"월세7,000/350",광주시 서구 마륵동,"l 컨벤션역 대로변 상가 l 노출성 최상 l 의원,학원,사무실",193.62㎡/166.46㎡(전용률86%),2/3층,즉시입주 협의가능,북향(주된 출입구 기준),-,"의원,학원,사무실",-,-,2006.12.18,2517780754,일반상가2층,,,,,50만원,,,,,,,,,126.8456741,35.1433513
예시동,303741.92841914436,3891064.81225375,"월세3억/1,500",광주시 서구 마륵동,l 최多매물 l 건물 전체 임대 l 가시성 광고효과 좋음 l 주차 편리,580㎡/580㎡(전용률100%),1/3층,즉시입주,북서향(주된 출입구 기준),공실,-,-,-,2006.12.18,2516043371,일반상가1층,,,,,100만원,,,,,,,,,126.8456741,35.1433513
예시동,303741.92841914436,3891064.81225375,"월세3억/1,500",광주시 서구 마륵동,l 최多매물 l 건물 전체 임대 l 가시성 광고효과 좋음 l 주차 편리,580㎡/580㎡(전용률100%),1/3층,즉시입주,북서향(주된 출입구 기준),공실,-,-,-,2006.12.18,2516043371,일반상가1층,,,,,100만원,,,,,,,,,126.8456741,35.1433513
예시동,303741.92841914436,3891064.81225375,"월세4억/1,400",광주시 서구 마륵동,"건물통임대, 초역세권, 주차편리, 프리미엄의료센터, 가구매장, 사옥건물",983㎡/580.86㎡(전용률59%),1/3층,2024년 10월 31일 협의가능,북향(주된 출입구 기준),-,-,-,-,2006.12,2513208750,일반상가1층,,,,,200만원,,,,,,,,,126.8456741,35.1433513
예시동,303781.264055508,3891080.732762841,"월세5,000/200",광주시 서구 마륵동,-,149㎡/148.57㎡(전용률100%),2/3층,즉시입주,-,-,-,-,-,2006.11.24,2515515513,일반상가2층,,,,,5만원,,,,,,,,,126.8461018,35.1435024
예시동,303637.78192713426,3891056.9084508014,월세1억/690,광주시 서구 마륵동,"지하철역 바로 앞 대로변 광고효과 좋음,각종 판매시설 까페등 추천",231㎡/231㎡(전용률100%),1/3층,즉시입주,남향(주된 출입구 기준),-,-,-,-,2006.04.06,2518287479,일반상가1층,,,,,50만원,,,,,,,,,126.8445335,35.1432597
예시동,303637.78192713426,3891056.9084508014,"월세5,000/300",광주시 서구 마륵동,한층단독사용 광송간대로변접 초특급역세권 전망맛집 주차편리 엘베있음,210.8㎡/210㎡(전용률100%),2/3층,즉시입주,남향(주된 출입구 기준),-,-,-,-,2006.04.06,2515514053,일반상가2층,,,,,50만원,,,,,,없음,,,126.8445335,35.1432597
예시동,303637.78192713426,3891056.9084508014,월세2억/800,광주시 서구 마륵동,"대로변 사거리, 시선 집중 핫스팟,1층과 2층 임대, 쇼룸매장 최적화",437.85㎡/437.85㎡(전용률100%),1/3층,즉시입주,남동향(주된 출입구 기준),-,-,-,-,2006.04.06,2513208682,일반상가1층,,,,,100만원,,,,,,,,,126.8445335,35.1432597
예시동,303753.8979271343,3891056.9084508014,"월세4억/1,500",광주시 서구 마륵동,"1층부터3층까지 건물 전체 임대,피부과 성형외과등 의원추천,주차50대",580.86㎡/580.86㎡(전용률100%),1/3층,즉시입주,북향(주된 출입구 기준),-,"성형외과,피부과,치과등 의원추천,브런치까페 각종 전시관 추천,대로변 광고효과 좋음",-,-,2006.12.18,2518292996,일반상가1층,,,,,200만원,,,,,,,,,126.8458073,35.1432824
